Cluster ID,Link Score,name,headquarters,country,continent,region,sub_region,founded,employees,ceo,market_cap,categories,sector,industry,revenue,link,share_price,results_for_year,total_equity,founders,market_value,address,type
385,0.67448455,waste connections,,usa,,,,,,,36100000000,wasterecycling,,,,,140,,,,,,
599,0.67448413,yum brands,,usa,,,,,,,36130000000,restaurantchains,,,,,128,,,,,,
1096,0.67448294,engie,,france,,,,,,,36170000000,"cac40, electricity, utilitycompanies, energy",,,,,15,,,,,,
691,0.67448395,hilton worldwide,,usa,,,,,,,36320000000,"hotels, travel",,,,,134,,,,,,
1018,0.67448324,lonza,,switzerland,,,,,,,36190000000,"pharmaceuticals, biotech",,,,,487,,,,,,
861,0.67448366,paccar,,usa,,,,,,,36330000000,,,,,,104,,,,,,
,,adani transmission,,india,,,,,,,36430000000,"electricity, utilitycompanies, energy",,,,,32,,,,,,
,,hcl technologies,,india,,,,,,,36270000000,professionalservices,,,,,13,,,,,,
,,jd health,,china,,,,,,,36470000000,"drugstore, internet, ecommerce, healthcare, tech",,,,,11,,,,,,
947,0.6744834,block,,usa,,,,,,,36520000000,"financialservices, tech, bitcoin",,,,,61,,,,,,
483,0.6744844,japan tobacco,,japan,,,,,,,36540000000,tobacco,,,,,20,,,,,,
335,0.67448467,sun hung kai properties,,hong kong,,,,,,,36570000000,realestate,,,,,12,,,,,,
689,0.67448395,mediatek,,taiwan,,,,,,,36600000000,"semiconductors, tech, techhardware",,,,,23,,,,,,
765,0.67448384,wesfarmers,,australia,,,,,,,36650000000,"chemicals, retail, fertilizercompanies",,,,,32,,,,,,
1188,0.67448026,energy transfer partners,,usa,,,,,,,36780000000,"oilgas, energy",,,,,11,,,,,,
,,apollo global management,,usa,,,,,,,36830000000,,,,,,61,,,,,,
,,larsen & toubro,,india,,,,,,,36970000000,"conglomerate, construction, engineering",,,,,26,,,,,,
,,muyuan foods,,china,,,,,,,37170000000,food,,,,,6,,,,,,
,,ping an bank,,china,,,,,,,37190000000,"banks, financialservices",,,,,1,,,,,,
1444,0.67446625,maersk,,denmark,,,,,,,37300000000,"transportation, maritimetransportation, containershipping",,,,,2,,,,,,
964,0.6744834,neste,,finland,,,,,,,37380000000,"oilgas, engineering, energy",,,,,48,,,,,,
,,lg chem,,south korea,,,,,,,37430000000,chemicals,,,,,507,,,,,,
1014,0.67448324,newmont,,usa,,,,,,,37450000000,"mining, goldmining",,,,,47,,,,,,
750,0.6744839,parker-hannifin,,usa,,,,,,,37500000000,,,,,,292,,,,,,
,,rsted,,denmark,,,,,,,37600000000,"electricity, energy",,,,,89,,,,,,
,,asian paints,,india,,,,,,,37490000000,paintcoating,,,,,39,,,,,,
547,0.67448425,xcel energy,,usa,,,,,,,37680000000,,,,,,68,,,,,,
344,0.6744846,prudential financial,,usa,,,,,,,37760000000,insurance,,,,,102,,,,,,
,,east money information,,china,,,,,,,37910000000,"financialservices, internet",,,,,2,,,,,,
,,kuaishou technology,,china,,,,,,,37870000000,"internet, tech",,,,,8,,,,,,
1007,0.6744833,sika,,switzerland,,,,,,,37810000000,chemicals,,,,,246,,,,,,
,,uob,,singapore,,,,,,,37920000000,"banks, financialservices",,,,,22,,,,,,
552,0.67448425,nordea bank,,finland,,,,,,,37870000000,"banks, financialservices",,,,,10,,,,,,
845,0.6744837,zijin mining,,china,,,,,,,38260000000,mining,,,,,1,,,,,,
463,0.67448443,te connectivity,,switzerland,,,,,,,38560000000,"tech, techhardware, electronics",,,,,121,,,,,,
849,0.6744837,volvo group,,sweden,,,,,,,38310000000,"manufacturing, specialtyvehicles",,,,,18,,,,,,
1098,0.6744829,nucor,,usa,,,,,,,38430000000,"steelproducers, steelindustry",,,,,149,,,,,,
1123,0.6744828,iqvia,,usa,,,,,,,38570000000,"professionalservices, itservices, tech",,,,,207,,,,,,
370,0.6744846,lloyds banking group,,uk,,,,,,,38360000000,"banks, financialservices",,,,,2,,,,,,
,,arista networks,,usa,,,,,,,38950000000,"tech, electronics, networkinghardware, techhardware",,,,,126,,,,,,
1144,0.6744827,denso,,japan,,,,,,,39220000000,"automotivesuppliers, manufacturing",,,,,52,,,,,,
,,cibc,,canada,,,,,,,39310000000,"banks, financialservices",,,,,43,,,,,,
,,adani green energy,,india,,,,,,,39460000000,"renewableenergy, electricity, energy",,,,,24,,,,,,
1190,0.6744802,banco santander brasil,,brazil,,,,,,,39650000000,"banks, financialservices",,,,,5,,,,,,
797,0.67448384,realty income,,usa,,,,,,,39860000000,"realestate, investment, reits",,,,,63,,,,,,
640,0.6744841,biontech,,germany,,,,,,,39460000000,"pharmaceuticals, mrnatherapeutics, biotech",,,,,162,,,,,,
1477,0.6744633,lukoil,,russia,,,,,,,39920000000,"oilgas, energy",,,,,61,,,,,,
1032,0.6744832,msci,,usa,,,,,,,40010000000,financialservices,,,,,500,,,,,,
759,0.67448384,nutrien,,canada,,,,,,,39810000000,"mining, fertilizercompanies",,,,,76,,,,,,
532,0.67448425,ross stores,,usa,,,,,,,40030000000,"retail, clothing",,,,,115,,,,,,
948,0.6744834,baidu,,china,,,,,,,40130000000,"internet, tech",,,,,114,,,,,,
,,nornickel,,russia,,,,,,,40200000000,mining,,,,,261,,,,,,
,,sf express,,china,,,,,,,40230000000,courier,,,,,8,,,,,,
494,0.6744844,suncor energy,,canada,,,,,,,40360000000,"energy, oilgas",,,,,29,,,,,,
686,0.67448395,fortinet,,usa,,,,,,,40310000000,"tech, software, itsecurity, networkinghardware",,,,,51,,,,,,
,,ocbc bank,,singapore,,,,,,,40570000000,banks,,,,,9,,,,,,
687,0.67448395,ferrari,,italy,,,,,,,40230000000,"automakers, manufacturing",,,,,220,,,,,,
392,0.67448455,trane technologies,,ireland,,,,,,,40390000000,,,,,,175,,,,,,
502,0.6744844,compass group,,uk,,,,,,,40840000000,food,,,,,23,,,,,,
482,0.6744844,kinder morgan,,usa,,,,,,,40540000000,"oilgas, transportation, infrastructure, energy",,,,,18,,,,,,
,,arthur j gallagher & co,,usa,,,,,,,40890000000,insurance,,,,,193,,,,,,
1122,0.6744828,honda,,japan,,,,,,,40840000000,"automakers, manufacturing",,,,,23,,,,,,
840,0.6744837,tokio marine,,japan,,,,,,,41000000000,insurance,,,,,20,,,,,,
707,0.67448395,sk hynix,,south korea,,,,,,,41070000000,"semiconductors, tech, techhardware",,,,,59,,,,,,
1240,0.67447627,williacompanies,,usa,,,,,,,41160000000,"oilgas, energy",,,,,33,,,,,,
,,budweiser apac,,hong kong,,,,,,,40990000000,"alcoholicbeverages, beverages",,,,,3,,,,,,
295,0.67448485,fidelity national information services,,usa,,,,,,,41070000000,"financialservices, tech",,,,,69,,,,,,
455,0.67448443,intesa sanpaolo,,italy,,,,,,,41340000000,"banks, financialservices",,,,,2,,,,,,
604,0.67448413,microchip technology,,usa,,,,,,,41370000000,"tech, techhardware, semiconductors",,,,,75,,,,,,
,,citic securities,,china,,,,,,,41340000000,"banks, financialservices, investment",,,,,2,,,,,,
320,0.67448467,l3harris technologies,,usa,,,,,,,41490000000,defensecontractors,,,,,217,,,,,,
628,0.6744841,snowflake,,usa,,,,,,,44190000000,"tech, software",,,,,137,,,,,,
368,0.6744846,simon property group,,usa,,,,,,,44550000000,"realestate, investment, reits",,,,,119,,,,,,
,,universal music group,,netherlands,,,,,,,44160000000,entertainment,,,,,24,,,,,,
985,0.67448336,macquarie,,australia,,,,,,,44540000000,"banks, financialservices, investment",,,,,115,,,,,,
1119,0.6744828,aflac,,usa,,,,,,,44270000000,,,,,,71,,,,,,
1105,0.6744829,fedex,,usa,,,,,,,44830000000,"courier, transportation",,,,,172,,,,,,
,,itochu shoji,,japan,,,,,,,44900000000,conglomerate,,,,,30,,,,,,
322,0.67448467,alimentation couche-tard,,canada,,,,,,,44970000000,retail,,,,,44,,,,,,
980,0.67448336,munich re munchener ruck,,germany,,,,,,,45080000000,"insurance, dax",,,,,322,,,,,,
375,0.67448455,motorola solutions,,usa,,,,,,,44600000000,telecommunicationsequipment,,,,,266,,,,,,
576,0.6744842,edwards lifesciences,,usa,,,,,,,44870000000,medicaldevices,,,,,72,,,,,,
357,0.6744846,agilent technologies,,usa,,,,,,,45350000000,"biotech, manufacturing",,,,,153,,,,,,
1004,0.6744833,basf,,germany,,,,,,,45510000000,"chemicals, dax",,,,,49,,,,,,
,,johnson controls,,ireland,,,,,,,45590000000,,,,,,66,,,,,,
643,0.6744841,takeda pharmaceutical,,japan,,,,,,,45670000000,"pharmaceuticals, biotech",,,,,14,,,,,,
345,0.6744846,constellation brands,,usa,,,,,,,45500000000,"alcoholicbeverages, beverages",,,,,246,,,,,,
760,0.67448384,netease,,china,,,,,,,45560000000,"videogames, entertainment, tech",,,,,68,,,,,,
,,hikvision,,china,,,,,,,45600000000,electronics,,,,,4,,,,,,
,,kotak mahinbank,,india,,,,,,,45720000000,"banks, financialservices",,,,,23,,,,,,
,,mitsui bussan,,japan,,,,,,,45830000000,,,,,,29,,,,,,
766,0.67448384,corteva,,usa,,,,,,,45550000000,"agriculture, chemicals",,,,,63,,,,,,
1381,0.6744698,foxconn hon hai precision industry,,taiwan,,,,,,,45900000000,"electronics, manufacturing, techhardware, tech",,,,,3,,,,,,
632,0.6744841,national grid,,uk,,,,,,,46010000000,"electricity, energy, infrastructure, utilitycompanies",,,,,61,,,,,,
395,0.67448455,roper technologies,,usa,,,,,,,46040000000,"scientifictechnicalinstruments, tech",,,,,434,,,,,,
,,american international group,,usa,,,,,,,46080000000,insurance,,,,,62,,,,,,
1068,0.67448306,cintas,,usa,,,,,,,46020000000,,,,,,453,,,,,,
704,0.67448395,autozone,,usa,,,,,,,46150000000,retail,,,,,2,,,,,,
764,0.67448384,kimberly-clark,,usa,,,,,,,46130000000,manufacturing,,,,,136,,,,,,
859,0.67448366,dexcom,,usa,,,,,,,46270000000,"medicaldevices, biotech",,,,,117,,,,,,
767,0.67448384,valero energy,,usa,,,,,,,46330000000,"energy, oilgas",,,,,120,,,,,,
301,0.6744848,sumitomo mitsui financial group,,japan,,,,,,,46400000000,"banks, financialservices",,,,,6,,,,,,
979,0.67448336,amphenol,,usa,,,,,,,46450000000,,,,,,78,,,,,,
1316,0.67447245,woodside energy,,australia,,,,,,,46540000000,"energy, oilgas",,,,,23,,,,,,
610,0.67448413,oriental land,,japan,,,,,,,46590000000,"entertainment, hotels, travel",,,,,142,,,,,,
685,0.67448395,southern copper,,usa,,,,,,,46400000000,mining,,,,,60,,,,,,
856,0.6744837,novatek,,russia,,,,,,,46650000000,"oilgas, energy",,,,,15,,,,,,
,,bank rakyat indonesia,,indonesia,,,,,,,46610000000,"banks, financialservices",,,,,0,,,,,,
1078,0.674483,daikin,,japan,,,,,,,46850000000,manufacturing,,,,,160,,,,,,
423,0.6744845,bank of communications,,china,,,,,,,46720000000,"banks, financialservices",,,,,0,,,,,,
921,0.67448354,adyen,,netherlands,,,,,,,47080000000,"financialservices, tech",,,,,1,,,,,,
,,anz bank,,australia,,,,,,,47500000000,"banks, financialservices",,,,,15,,,,,,
544,0.67448425,mitsubishi corporation,,japan,,,,,,,47920000000,conglomerate,,,,,32,,,,,,
64,0.67448515,sberbank,,russia,,,,,,,46990000000,"banks, financialservices",,,,,2,,,,,,
343,0.6744846,lululemon athletica,,canada,,,,,,,47470000000,"retail, sportsgoods, clothing",,,,,372,,,,,,
,,ambev,,brazil,,,,,,,47820000000,"beverages, alcoholicbeverages",,,,,3,,,,,,
479,0.67448443,dominion energy,,usa,,,,,,,48320000000,"electricity, energy, utilitycompanies",,,,,58,,,,,,
762,0.67448384,hitachi,,japan,,,,,,,48120000000,"engineering, conglomerate",,,,,51,,,,,,
,,saudi telecom company,,saudi arabia,,,,,,,48530000000,telecommunication,,,,,9,,,,,,
,,bajaj finance,,india,,,,,,,48360000000,financialservices,,,,,79,,,,,,
467,0.67448443,deutsche post,,germany,,,,,,,48550000000,"courier, dax",,,,,39,,,,,,
1,0.67448515,the hershey company,,usa,,,,,,,48540000000,food,,,,,236,,,,,,
3,0.67448515,phillips 66,,usa,,,,,,,48680000000,"oilgas, energy",,,,,103,,,,,,
,,itau unibanco,,brazil,,,,,,,48410000000,"banks, financialservices",,,,,4,,,,,,
1266,0.67447484,kraft heinz,,usa,,,,,,,48860000000,food,,,,,39,,,,,,
1015,0.67448324,nintendo,,japan,,,,,,,48700000000,"videogames, electronics, entertainment, techhardware, tech",,,,,41,,,,,,
535,0.67448425,stellantis,,netherlands,,,,,,,48870000000,"automakers, manufacturing, cac40",,,,,15,,,,,,
358,0.6744846,dassault systemes,,france,,,,,,,48920000000,"software, cac40, tech",,,,,36,,,,,,
94,0.67448515,edf electricite de france,,france,,,,,,,48990000000,"electricity, utilitycompanies, energy",,,,,12,,,,,,
1013,0.67448324,centene,,usa,,,,,,,49460000000,"healthcare, insurance",,,,,87,,,,,,
705,0.67448395,synopsys,,usa,,,,,,,49330000000,"software, semiconductors, tech, electronics, techhardware",,,,,323,,,,,,
290,0.67448515,shopify,,canada,,,,,,,48960000000,"ecommerce, internet, tech",,,,,38,,,,,,
,,adani total gas,,india,,,,,,,49320000000,"energy, oilgas, utilitycompanies",,,,,44,,,,,,
,,santander,,spain,,,,,,,49200000000,"banks, financialservices",,,,,2,,,,,,
1076,0.67448306,recruit,,japan,,,,,,,49630000000,"staffingemploymentservices, professionalservices",,,,,30,,,,,,
509,0.6744843,american electric power,,usa,,,,,,,49670000000,"electricity, energy",,,,,96,,,,,,
511,0.6744843,shin-etsu chemical,,japan,,,,,,,50030000000,chemicals,,,,,123,,,,,,
1486,0.6744625,palo alto networks,,usa,,,,,,,49790000000,"tech, software, itsecurity, networkinghardware",,,,,164,,,,,,
858,0.67448366,vmware,,usa,,,,,,,50260000000,"tech, software",,,,,118,,,,,,
,,marriott international,,usa,,,,,,,49780000000,"hotels, travel",,,,,157,,,,,,
474,0.67448443,pernod ricard,,france,,,,,,,50460000000,"alcoholicbeverages, cac40, beverages",,,,,196,,,,,,
477,0.67448443,tokyo electron,,japan,,,,,,,50520000000,"electronics, semiconductors, tech, techhardware",,,,,324,,,,,,
1132,0.67448276,eni,,italy,,,,,,,50620000000,"energy, oilgas",,,,,27,,,,,,
,,longi green energy technology,,china,,,,,,,50570000000,"electricity, energy, renewableenergy",,,,,6,,,,,,
630,0.6744841,heineken,,netherlands,,,,,,,54310000000,"alcoholicbeverages, beverages",,,,,94,,,,,,
,,life insurance corporation of india lic,,india,,,,,,,50850000000,insurance,,,,,8,,,,,,
296,0.6744848,hong kong exchanges & clearing,,hong kong,,,,,,,54650000000,"stockexchanges, financialservices, stockcryptoexchanges",,,,,43,,,,,,
414,0.67448455,pioneer natural resources,,usa,,,,,,,54500000000,"oilgas, energy",,,,,229,,,,,,
,,mckesson,,usa,,,,,,,54660000000,healthcare,,,,,385,,,,,,
747,0.67448395,westpac banking,,australia,,,,,,,54810000000,"banks, financialservices",,,,,15,,,,,,
478,0.67448443,freeport-mcmoran,,usa,,,,,,,55100000000,mining,,,,,38,,,,,,
1170,0.67448235,kla,,usa,,,,,,,54990000000,"semiconductors, tech, techhardware",,,,,388,,,,,,
1038,0.6744832,relx,,uk,,,,,,,55150000000,,,,,,28,,,,,,
,,adani enterprises,,india,,,,,,,55690000000,conglomerate,,,,,48,,,,,,
688,0.67448395,thomson reuters,,canada,,,,,,,55370000000,mediapress,,,,,115,,,,,,
672,0.674484,truist financial,,usa,,,,,,,55510000000,"banks, financialservices",,,,,41,,,,,,
748,0.6744839,dollar general,,usa,,,,,,,55660000000,retail,,,,,248,,,,,,
684,0.674484,norfolk southern,,usa,,,,,,,55920000000,"railways, infrastructure",,,,,241,,,,,,
1033,0.6744832,enel,,italy,,,,,,,55990000000,"electricity, utilitycompanies, energy",,,,,5,,,,,,
1234,0.6744767,blackstone group,,usa,,,,,,,56050000000,investment,,,,,77,,,,,,
,,emerson,,usa,,,,,,,56010000000,"manufacturing, engineering",,,,,94,,,,,,
28,0.67448515,the saudi national bank,,saudi arabia,,,,,,,56000000000,"banks, financialservices",,,,,12,,,,,,
1304,0.67447317,mindray,,china,,,,,,,56700000000,"medicaldevices, manufacturing",,,,,45,,,,,,
1167,0.6744824,bmw,,germany,,,,,,,57520000000,"automakers, dax, manufacturing",,,,,87,,,,,,
619,0.67448413,investor ab,,sweden,,,,,,,57540000000,"investment, conglomerate",,,,,18,,,,,,
923,0.67448354,vinci,,france,,,,,,,57730000000,"cac40, construction",,,,,102,,,,,,
,,intercontinental exchange,,usa,,,,,,,57820000000,"stockexchanges, financialservices, stockcryptoexchanges",,,,,103,,,,,,
896,0.67448366,airbnb,,usa,,,,,,,57930000000,"travel, internet, onlinetravel, tech",,,,,91,,,,,,
1135,0.67448276,abb,,switzerland,,,,,,,57930000000,engineering,,,,,30,,,,,,
570,0.6744842,occidental petroleum,,usa,,,,,,,58120000000,"oilgas, energy",,,,,63,,,,,,
1161,0.67448246,ubs,,switzerland,,,,,,,58300000000,"banks, financialservices",,,,,18,,,,,,
30,0.67448515,charter communications,,usa,,,,,,,58350000000,telecommunication,,,,,374,,,,,,
791,0.67448384,metlife,,usa,,,,,,,58520000000,insurance,,,,,74,,,,,,
413,0.67448455,micron technology,,usa,,,,,,,58710000000,"tech, techhardware, semiconductors",,,,,53,,,,,,
518,0.6744843,atlas copco,,sweden,,,,,,,58890000000,manufacturing,,,,,11,,,,,,
,,housing development finance corporation,,india,,,,,,,58920000000,"financialservices, banks",,,,,32,,,,,,
1360,0.6744708,postal savings bank of china,,china,,,,,,,58680000000,"banks, financialservices",,,,,0,,,,,,
332,0.67448467,siemens healthineers,,germany,,,,,,,59030000000,"healthcare, dax",,,,,51,,,,,,
,,scotiabank,,canada,,,,,,,59330000000,"banks, financialservices",,,,,49,,,,,,
,,activision blizzard,,usa,,,,,,,59420000000,"videogames, esports, entertainment, tech",,,,,75,,,,,,
,,bharti airtel,,india,,,,,,,60150000000,telecommunication,,,,,10,,,,,,
,,crown castle,,usa,,,,,,,60070000000,"realestate, investment, reits, telecommunication, infrastructure",,,,,138,,,,,,
816,0.6744838,lam research,,usa,,,,,,,60590000000,"semiconductors, tech, techhardware",,,,,444,,,,,,
388,0.67448455,canadian natural resources,,canada,,,,,,,60850000000,"oilgas, energy",,,,,54,,,,,,
133,0.67448515,verbund ag,,austria,,,,,,,61690000000,"electricity, utilitycompanies, energy",,,,,88,,,,,,
749,0.6744839,daiichi sankyo,,japan,,,,,,,61840000000,"pharmaceuticals, biotech",,,,,32,,,,,,
718,0.67448395,america movil,,mexico,,,,,,,61010000000,telecommunication,,,,,18,,,,,,
571,0.6744842,fast retailing,,japan,,,,,,,62430000000,"clothing, retail",,,,,610,,,,,,
1199,0.674479,pnc financial services,,usa,,,,,,,62550000000,"banks, financialservices",,,,,155,,,,,,
1148,0.6744827,eaton,,ireland,,,,,,,62540000000,conglomerate,,,,,157,,,,,,
595,0.67448413,nongfu spring,,china,,,,,,,62830000000,beverages,,,,,5,,,,,,
,,aon,,uk,,,,,,,62910000000,"professionalservices, insurance",,,,,304,,,,,,
,,china tourism group duty free,,china,,,,,,,63090000000,retail,,,,,30,,,,,,
,,cme group,,usa,,,,,,,63310000000,"stockexchanges, financialservices, stockcryptoexchanges",,,,,176,,,,,,
1046,0.6744831,cnooc,,china,,,,,,,62990000000,"oilgas, energy",,,,,1,,,,,,
1192,0.67448,dbs group,,singapore,,,,,,,63250000000,"banks, financialservices",,,,,24,,,,,,
,,equinix,,usa,,,,,,,63390000000,"internet, tech, reits, realestate, investment",,,,,685,,,,,,
1075,0.67448306,kddi,,japan,,,,,,,63400000000,telecommunication,,,,,29,,,,,,
441,0.6744845,national australia bank,,australia,,,,,,,63920000000,"banks, financialservices",,,,,20,,,,,,
,,bank of montreal,,canada,,,,,,,63750000000,"banks, financialservices",,,,,94,,,,,,
899,0.67448366,fiserv,,usa,,,,,,,64980000000,"financialservices, tech",,,,,100,,,,,,
24,0.67448515,csx corporation,,usa,,,,,,,64980000000,"railways, transportation, infrastructure",,,,,30,,,,,,
545,0.67448425,colgate-palmolive,,usa,,,,,,,64769999999,consumergoods,,,,,77,,,,,,
1284,0.6744739,sherwin-williams,,usa,,,,,,,65069999999,paintcoating,,,,,251,,,,,,
629,0.6744841,boston scientific,,usa,,,,,,,65349999999,medicaldevices,,,,,45,,,,,,
,,walmex,,mexico,,,,,,,65180000000,"retail, supermarketchains",,,,,3,,,,,,
968,0.6744834,softbank,,japan,,,,,,,66440000000,"investment, financialservices, telecommunication, conglomerate",,,,,44,,,,,,
,,state bank of india,,india,,,,,,,66250000000,"banks, financialservices",,,,,7,,,,,,
1111,0.6744829,axa,,france,,,,,,,66590000000,"insurance, cac40",,,,,28,,,,,,
291,0.67448515,us bancorp,,usa,,,,,,,66650000000,"banks, financialservices",,,,,43,,,,,,
1153,0.6744826,sabic,,saudi arabia,,,,,,,66890000000,chemicals,,,,,21,,,,,,
1204,0.6744783,bank central asia,,indonesia,,,,,,,67080000000,"banks, financialservices",,,,,0,,,,,,
823,0.6744838,kering,,france,,,,,,,67360000000,"cac40, luxurygoods",,,,,549,,,,,,
,,hca healthcare,,usa,,,,,,,67310000000,healthcare,,,,,238,,,,,,
258,0.67448515,bnp paribas,,france,,,,,,,67440000000,"banks, financialservices, cac40",,,,,54,,,,,,
372,0.6744846,illinois tool works,,usa,,,,,,,67610000000,"toolmanufacturers, manufacturing",,,,,220,,,,,,
674,0.674484,general dynamics,,usa,,,,,,,67590000000,defensecontractors,,,,,246,,,,,,
424,0.6744845,waste management,,usa,,,,,,,67810000000,wasterecycling,,,,,165,,,,,,
,,brookfield asset management,,canada,,,,,,,68150000000,"investment, financialservices",,,,,43,,,,,,
,,hindustan unilever,,india,,,,,,,77150000000,"consumergoods, food",,,,,32,,,,,,
620,0.67448413,servicenow,,usa,,,,,,,78480000000,"software, internet, tech",,,,,388,,,,,,
,,vale,,brazil,,,,,,,77660000000,mining,,,,,16,,,,,,
808,0.67448384,icici bank,,india,,,,,,,79120000000,"banks, financialservices",,,,,22,,,,,,
1214,0.6744776,merck kgaa,,germany,,,,,,,78850000000,"pharmaceuticals, chemicals, dax",,,,,181,,,,,,
,,china shenhua energy,,china,,,,,,,80550000000,"mining, coalmining, energy",,,,,4,,,,,,
977,0.6744834,al rajhi bank,,saudi arabia,,,,,,,80740000000,"banks, financialservices",,,,,20,,,,,,
746,0.67448395,enbridge,,canada,,,,,,,79860000000,"oilgas, energy",,,,,39,,,,,,
411,0.67448455,schneider electric,,france,,,,,,,80950000000,"cac40, tech, professionalservices, software",,,,,143,,,,,,
,,inditex,,spain,,,,,,,81420000000,"clothing, retail",,,,,13,,,,,,
548,0.67448425,vertex pharmaceuticals,,usa,,,,,,,81510000000,"pharmaceuticals, biotech",,,,,317,,,,,,
946,0.6744835,infosys,,india,,,,,,,82780000000,"professionalservices, itservices",,,,,19,,,,,,
1238,0.6744763,estee lauder,,usa,,,,,,,82960000000,"cosmeticsandbeauty, consumergoods",,,,,232,,,,,,
