link,rank,name,ceo,founded,revenue,country,industry
https://www.value.today/company/hankook-tire-technology,3822,hankook tire & technology,not found,1941,5342000,south korea,"consumer cyclical, automobile, automobile parts"
https://www.value.today/company/tegna,3824,tegna,not found,2017,2991000,usa,"communication services, media, advertising, broadcasting, consumer services"
https://www.value.today/company/tokyo-electric-power-company-holdings,3828,tokyo electric power company holdings,not found,1951,38747000,japan,"utilities, electric utilities, electricity generation, power generation, renewable energy"
https://www.value.today/company/nepi-rockcastle,3827,nepi rockcastle,not found,2007,536000000,isle of man,"real estate, investments"
https://www.value.today/company/bethel-automotive-safety-systems-co.-ltd,3833,bethel automotive safety systeco ltd,not found,,508000000,china,"consumer cyclical, automobile, automobile parts"
https://www.value.today/company/spic-dongfang-energy-corporation,3831,spic dongfang energy corporation,not found,,1836000,china,"utilities, electric utilities"
https://www.value.today/company/quaker-chemical-corporation,3836,quaker chemical corporation,not found,1918,1761000,usa,"basic materials, chemicals"
https://www.value.today/company/uss,3829,uss co ltd,not found,1980,595000000,japan,"consumer cyclical, internet or mobile app based business, ecommerce, automobile, automobile dealers"
https://www.value.today/company/lexington-realty-trust,3830,lexington realty trust,not found,1973,330000000,usa,"real estate, property investments"
https://www.value.today/company/certara-inc.,3835,certara inc,not found,2008,286000000,usa,"healthcare, biotechnology"
https://www.value.today/company/core-main-inc.,3834,core & main inc,not found,1874,5004000,usa,"industries, water utilities, waste and trash management"
https://www.value.today/company/tvs-motor-company,3832,tvs motor company,not found,1978,2669000,india,"consumer cyclical, bikes, automobile, scooters"
https://www.value.today/company/companhia-energetica-de-minas-gerais,3837,companhia energetica de minas gerais,not found,1952,6619000,brazil,"utilities, electric utilities, gas utilities"
https://www.value.today/company/united-community-banks,3843,united community banks,not found,1950,686000000,usa,"financial services, banking services"
https://www.value.today/company/beijing-sinnet-technology,3842,beijing sinnet technology,not found,,1120000,china,"technology, software and it infrastructure"
https://www.value.today/company/tokyu-fudosan-holdings-corporation,3839,tokyu fudosan holdings corporation,not found,2013,7217000,japan,real estate
https://www.value.today/company/leslies-inc.,3838,leslie's inc,not found,1963,1342000,usa,"retail, home improvement"
https://www.value.today/company/lhc-group,3844,lhc group,not found,1994,2219000,usa,"healthcare, healthcare products, hospitals"
https://www.value.today/company/i.m..-industria-macchine-automatiche,3837,ima industria macchine automatiche,not found,,not found,italy,"industries, industry machinery, packaging machines"
https://www.value.today/company/centerstate-bank-corporation,3843,centerstate bank corporation,not found,,not found,usa,"financial services, banking services"
https://www.value.today/company/transfar-zhilian,3841,transfar zhilian,not found,,5168000,china,"basic materials, chemicals"
https://www.value.today/company/datto-holding-corp.,3840,datto holding corp,not found,2017,519000000,usa,"technology, software and it, cloud services"
https://www.value.today/company/bidvest-group,3849,bidvest group,not found,1988,5948000,south africa,"industries, trading, retail, conglomerate"
https://www.value.today/company/china-medical-system-holdings,3846,china medical system holdings,not found,,1213000,china,"healthcare, pharmaceutical"
https://www.value.today/company/viavi-solutions,3853,viavi solutions,not found,2015,1292000,usa,"technology, electronics, semiconductors, communications equipment"
https://www.value.today/company/ryman-healthcare,3845,ryman healthcare,not found,1984,310000000,new zealand,"healthcare, healthcare products, healthcare service, hospitals"
https://www.value.today/company/mirae-asset-daewoo,3850,mirae asset daewoo,not found,1970,2255000,south korea,"financial services, investment banking, brokerage services, investments, wealth management, stock markets, trading, capital markets"
https://www.value.today/company/pro-medicus,3848,pro medicus,not found,1983,64000000,australia,"healthcare, software and it, medical equipment, health care diagnostics, healthcare products, software products, technology, healthcare technology and information"
https://www.value.today/company/jiangxi-hongdu-aviation-industry,3847,jiangxi hongdu aviation industry,not found,,1050000,china,"industries, aerospace and defense, aircraft parts"
https://www.value.today/company/iwg,3851,iwg,not found,1989,2955000,luxembourg,"industries, real estate, rent / lease services, business services"
https://www.value.today/company/linamar-corporation,3854,linamar corporation,not found,1966,5026000,canada,"consumer cyclical, automobile, automobile parts, machinery manufacturing, manufacturing"
https://www.value.today/company/weifu-high-technology-group,3852,weifu high-technology group,not found,,1991000,china,"consumer cyclical, automobile parts, automobile"
https://www.value.today/company/beijing-capital,3862,beijing capital,not found,,3268000,china,"utilities, water utilities, conglomerate"
https://www.value.today/company/fevertree-drinks,3855,fevertree drinks,not found,2005,413000000,uk,"consumer defensive, non-alcoholic beverages, beverages"
https://www.value.today/company/frasers-logistics-commercial-trust,3863,frasers logistics & commercial trust,not found,2015,344000000,singapore,"real estate, property investments"
https://www.value.today/company/ttec-holdings,3860,ttec holdings,not found,1982,2273000,usa,"technology, professional services, software and it"
https://www.value.today/company/showa-denko-k.k,3856,showa denko kk,not found,1939,10359000,japan,"basic materials, chemicals, petrochemicals, electronics, metal fabrication products, aluminum"
https://www.value.today/company/sushiro-global-holdings,3859,sushiro global holdings,not found,2015,1865000,japan,"consumer cyclical, restaurants"
https://www.value.today/company/surgery-partners,3864,surgery partners,not found,2004,2225000,usa,"healthcare, hospitals, healthcare products, healthcare service"
https://www.value.today/company/radian-group,3861,radian group,not found,1977,1329000,usa,"financial services, insurance"
https://www.value.today/company/ryan-specialty-group-holdings-inc.,3857,ryan specialty group holdings inc,not found,2010,1432000,usa,"financial services, insurance"
https://www.value.today/company/sprout-social,3858,sprout social,not found,2010,187000000,usa,"technology, software and it, software products"
https://www.value.today/company/phillips-edison-company-inc.,3871,phillips edison & company inc,not found,1991,532000000,usa,"retail, real estate, property investments, commercial properties"
https://www.value.today/company/arcadis-nv,3869,arcadis nv,not found,1888,2828000,netherlands,"industries, construction"
https://www.value.today/company/american-eagle-outfitters,3867,american eagle outfitters,not found,1977,5010000,usa,"consumer cyclical, apparels and accessories, textile, consumer services, retail, clothing"
https://www.value.today/company/ccr,3868,ccr,not found,,2409000,brazil,"industries, infrastructure"
https://www.value.today/company/asbury-automotive-group,3866,asbury automotive group,not found,1995,9837000,usa,"consumer cyclical, retail, automobile, automobile parts, consumer durables, automobile dealers"
https://www.value.today/company/verbio-vereinigte-bioenergie-ag,3865,verbio vereinigte bioenergie ag,not found,2006,1026000,germany,"utilities, electricity generation"
https://www.value.today/company/eastern-bankshares-inc.,3870,eastern bankshares inc,not found,1818,616000000,usa,"banking services, financial services"
https://www.value.today/company/shenzhen-sed-industry,3872,shenzhen sed industry,not found,,6277000,china,"technology, electronics, capital goods"
https://www.value.today/company/rakus,3873,rakus,not found,2000,151000000,japan,"technology, software and it, cloud services"
https://www.value.today/company/qingdao-tgood-electric,3874,qingdao tgood electric,not found,,1374000,china,"industries, electric vehicles, electrical products"
https://www.value.today/company/venustech-group,3875,venustech group,not found,,638000000,china,"technology, software and it infrastructure, security systems and solutions, network hardware and software"
